dishwasher,disposal,kitchen,kitchen_2,light,microwave,refrigerator,stove,washer_dryer
0.1875,0.0,0.5625,3.1875,8.0,4.125,6.25,0.9375,3.0625
0.0,0.0,0.4375,3.375,8.0,4.0625,6.1875,0.9375,3.0625
0.0625,0.0,0.5,3.0625,8.0,4.125,6.25,0.875,3.0
0.0625,0.0,0.5625,3.4375,8.0,4.0625,6.25,0.9375,3.375
0.0625,0.0,0.5625,3.375,8.0,4.0625,6.125,0.8125,3.75
0.0625,0.0,0.5625,3.4375,8.0,4.125,6.25,0.9375,3.9375
0.125,0.0,0.5625,3.375,8.0,4.0,6.25,0.875,4.0
0.0,0.0,0.3125,3.3125,8.0,4.0625,6.375,0.875,3.6875
0.0,0.0,0.25,3.375,8.0,4.0625,6.125,0.9375,3.3125
0.125,0.0,0.5625,3.25,8.0,4.0625,6.3125,0.875,3.0
0.0,0.0,0.5,3.25,8.0,4.25,6.1875,0.6875,3.0
0.0625,0.0,0.5,3.1875,8.0,4.0625,6.125,0.8125,3.0
0.0,0.0,0.4,3.066666666666667,8.0,4.133333333333334,6.4,0.7333333333333333,3.066666666666667
0.0,0.0,0.375,3.1875,8.0,4.0625,6.0625,0.6875,3.125
0.0,0.0,0.5,3.25,8.0,4.0625,6.1875,0.8125,3.0
0.125,0.0,0.75,3.25,8.0,4.125,6.0,0.6875,3.0
0.0625,0.0,0.5,3.0,8.0,4.0625,6.1875,0.875,3.0
0.0,0.0,0.6666666666666666,3.0,8.0,4.066666666666666,6.266666666666667,0.8666666666666667,3.0
0.0625,0.0,0.375,3.1875,8.0,4.125,6.125,0.6875,3.625
0.0,0.0,0.5625,3.1875,8.0,4.0625,6.1875,0.5,3.0
0.0,0.0,0.3125,3.125,8.0,4.0625,6.0625,0.8125,3.1875
0.0,0.0,0.5625,3.375,8.0,4.0,6.1875,0.75,3.0625
0.125,0.0,0.5,3.125,8.0,4.0,6.1875,0.8125,3.25
0.0625,0.0,0.4375,3.0625,8.0,4.1875,6.125,0.8125,3.0
0.0625,0.0,0.375,3.125,8.0,4.125,6.1875,0.8125,3.0
0.0625,0.0,0.625,3.3125,8.0,4.0625,6.0625,0.875,3.0
0.0,0.0,0.0,3.25,8.6875,4.75,141.75,0.25,3.0
0.0,0.0,0.0,3.4,8.666666666666666,4.933333333333334,174.33333333333334,0.2,3.066666666666667
0.0,0.0,0.0,3.5,8.875,5.0,169.0625,0.0625,3.0
0.0,0.0,0.0,3.4375,8.875,4.6875,166.8125,0.0625,3.0
0.0,0.0,0.0,3.625,8.75,4.9375,167.1875,0.0,3.0625
0.0,0.0,0.0,3.4375,8.75,4.8125,164.3125,0.0625,3.0625
0.0,0.0,0.0,3.375,8.875,4.9375,163.5625,0.1875,3.125
0.0,0.0,0.0,3.625,8.875,4.875,162.4375,0.0625,3.0
0.0625,0.0,0.0,3.3125,8.75,4.9375,161.875,0.0625,3.0
0.0625,0.0,0.0,3.3125,8.5625,4.9375,161.5,0.1875,3.0
0.0625,0.0,0.0,3.25,8.5,4.9375,160.3125,0.0625,3.0
0.0625,0.0,0.0,3.3125,8.5625,4.8125,159.6875,0.1875,3.125
0.06666666666666667,0.0,0.0,3.533333333333333,8.8,4.933333333333334,157.86666666666667,0.2,3.4
0.0625,0.0,0.0,3.4375,8.75,4.9375,157.75,0.25,3.5
0.125,0.0,0.0,3.3125,8.8125,4.875,157.125,0.25,3.625
0.0625,0.0,0.0,3.375,8.875,4.9375,156.5625,0.25,3.4375
0.0,0.0,0.0,3.5625,8.875,4.75,155.625,0.1875,3.625
0.0,0.0,0.0,3.5625,8.625,4.9375,156.0,0.3125,3.25
0.0625,0.0,0.5,3.125,8.0,4.0625,6.125,0.8125,3.0
0.0,0.0,0.5,3.1875,8.0,4.0625,6.3125,0.8125,3.0
0.0625,0.0,0.375,3.0625,8.0,4.0,6.1875,0.8125,3.0
0.0,0.0,0.4375,3.0625,8.0,4.0,6.0,0.9375,3.0625
0.0,0.0,0.2,3.0,8.0,4.066666666666666,6.133333333333334,0.7333333333333333,3.0
0.0625,0.0,0.625,3.0,8.0,4.0625,6.0,0.625,3.125
0.0,0.0,0.25,3.0625,8.0,4.0625,6.1875,0.875,2.9375
0.0625,0.0,0.375,3.0,8.0,4.125,6.4375,0.6875,2.9375
0.0625,0.0,0.0,3.0,8.0,4.25,6.5625,0.6875,2.9375
0.0,0.0,0.25,3.0,8.0,4.25,6.4375,0.6875,2.8125
0.0,0.0,0.125,3.0,8.0,4.1875,6.4375,0.625,3.0
0.0,0.0,0.0625,3.0625,8.0,4.0,6.4375,0.75,3.0
0.0,0.0,0.25,3.0625,8.0,4.1875,6.375,0.8125,3.0
0.0625,0.0,0.5625,3.125,8.0,4.0625,6.125,0.8125,3.0
0.0,0.0,0.4375,3.0,8.0,4.0625,6.125,0.8125,3.1875
0.0,0.0,0.25,3.0,8.0,4.125,6.0,0.75,3.0625
0.0625,0.0,0.375,3.0625,8.0,4.0,6.1875,1.0,3.0
0.0,0.0,0.4375,3.0625,8.0,4.3125,6.1875,0.8125,3.0
0.0,0.0,0.3125,3.125,8.0,4.3125,6.25,0.625,3.0
0.0625,0.0,0.25,3.0,8.0,4.3125,6.5,0.5625,3.0
0.0,0.0,0.26666666666666666,3.066666666666667,8.0,4.2,6.333333333333333,0.8,3.0
0.0,0.0,0.375,3.0625,8.0,4.375,6.5625,0.875,3.0
0.0,0.0,0.1875,2.3125,8.0,4.0625,6.5625,0.875,3.0
0.125,0.0,0.1875,1.125,8.0,4.25,6.5625,0.875,2.8125
0.0,0.0,0.1875,2.1875,8.0,4.125,6.625,0.8125,3.0
0.0,0.0,0.1875,2.0625,8.0,4.4375,9.3125,1.0,3.0
0.0625,0.0,0.1875,2.125,8.0,4.375,6.5,0.6875,3.0
0.0,0.0,0.375,2.1875,8.0,4.1875,6.625,0.5625,2.9375
0.0625,0.0,0.125,2.1875,8.0,4.375,9.1875,1.0,3.0
0.0625,0.0,0.25,2.25,8.0,4.0625,9.0,0.9375,3.0
0.0625,0.0,0.375,2.375,8.0,4.1875,6.4375,0.75,3.0
0.06666666666666667,0.0,0.26666666666666666,2.3333333333333335,8.0,4.333333333333333,6.466666666666667,0.8,3.066666666666667
0.1875,0.0,1.875,400.75,6.875,3.75,4.8125,1.625,3.125
0.0,0.0,5.0,1059.125,5.0,3.0,1.8125,3.0,3.0625
0.0,0.0,4.1875,1057.0625,5.375,3.0,142.625,2.1875,3.0
0.0,0.0,4.0,1058.375,5.3125,3.0,163.8125,2.4375,3.0
0.0,0.0,4.0,1059.0,5.5,3.0,158.4375,2.375,3.0
0.0,0.0,4.0625,1057.25,5.3125,3.0,157.1875,2.3125,3.0
0.0,0.0,4.066666666666666,1055.7333333333333,5.2,3.0,155.86666666666667,2.4,3.066666666666667
0.0,0.0,4.0,1056.8125,5.3125,3.0625,154.375,2.625,3.0
0.0,0.0,1.0,267.1875,8.125,4.5,161.4375,0.5625,3.0
0.06666666666666667,0.0,0.26666666666666666,72.86666666666666,8.666666666666666,4.933333333333334,161.93333333333334,0.26666666666666666,3.0
0.0,0.0,0.0,2.125,8.6875,4.875,162.0625,0.125,3.0
0.125,0.0,0.8125,201.25,8.3125,4.625,159.25,0.4375,2.9375
0.0,0.0,0.0,2.25,9.0,4.9375,160.1875,0.0,3.0
0.0,0.0,0.0,2.25,8.875,5.0,159.5625,0.125,3.0
0.0,0.0,1.0,267.875,7.875,4.5,157.4375,0.6875,3.0
0.0,0.0,0.0,2.466666666666667,8.8,5.0,158.93333333333334,0.06666666666666667,3.0
0.0,0.0,0.0,2.8125,8.6875,5.0,158.1875,0.3125,3.0
0.0,0.0,0.5,134.8125,8.0625,4.625,156.8125,0.5625,3.0
0.0625,0.0,0.0,2.6875,8.75,4.9375,157.6875,0.0625,3.0
0.0625,0.0,0.25,69.375,8.125,4.8125,156.3125,0.4375,3.1875
0.125,0.0,0.4375,69.0,8.0,4.4375,89.8125,0.6875,3.0625
0.0,0.0,0.375,2.5625,8.0,4.25,6.25,0.875,3.0625
0.0,0.0,1.625,268.0625,7.25,3.8125,5.0,1.0,3.375
0.125,0.0,0.5,2.5,8.0,4.25,6.4375,0.9375,3.875
0.125,0.0,0.5625,2.625,8.0,4.25,6.3125,0.875,3.875
0.13333333333333333,0.0,1.2,144.86666666666667,7.6,4.066666666666666,5.533333333333333,1.0,3.2666666666666666
0.0625,0.0,0.75,2.375,8.0,4.25,6.375,0.875,3.125
0.125,0.0,1.75,203.4375,7.25,3.75,5.3125,1.4375,3.3125
0.0,0.0,0.6875,2.6875,8.0,4.125,6.1875,1.0,3.6875
0.125,0.0,0.625,2.3125,8.0,4.1875,6.1875,0.9375,3.5625
0.1875,0.0,1.5,201.5,7.4375,3.9375,5.3125,1.375,3.375
0.06666666666666667,0.0,0.6666666666666666,2.7333333333333334,8.0,4.066666666666666,6.2,1.0,3.6666666666666665
0.0625,0.0,0.625,2.125,7.9375,4.0625,6.3125,0.8125,3.5
0.0,0.0,1.125,133.1875,7.625,4.1875,5.5625,1.1875,3.5
0.0625,0.0,0.625,1.0,8.0,4.125,6.125,0.75,3.5
0.0,0.0,0.6875,66.875,7.8125,4.375,10.4375,0.9375,3.3125
0.0,0.0,1.125,132.25,7.625,4.0,7.9375,0.9375,3.4375
0.125,0.0,0.5,1.0,7.9375,4.125,6.125,0.75,3.6875
0.0,0.0,1.8125,263.625,7.25,3.8125,5.0625,0.9375,3.375
0.0,0.0,0.375,1.0,8.0,4.1875,6.25,0.8125,3.125
0.0,0.0,1.2,212.33333333333334,7.4,4.0,5.133333333333334,1.1333333333333333,3.3333333333333335
0.0625,0.0,0.4375,1.0,8.0,4.0625,6.125,1.0,3.6875
0.0625,0.0,0.5625,1.0,8.0,4.25,6.125,0.5,3.25
0.0625,0.0,1.3125,212.75,7.4375,4.0,5.375,1.1875,3.3125
0.0625,0.0,0.5,1.0,8.0,4.125,6.3125,0.9375,3.1875
0.0,0.0,0.375,1.0,8.0,4.0625,6.1875,0.875,3.3125
0.0,0.0,1.25,265.3125,7.4375,3.875,4.9375,1.125,3.4375
0.0,0.0,0.4375,1.0,8.0,4.125,6.125,1.0,3.4375
0.0,0.0,0.4666666666666667,1.0,8.0,12.6,6.333333333333333,0.7333333333333333,3.0
0.0,0.0,1.375,262.75,7.1875,46.3125,11.9375,1.3125,2.875
0.0,0.0,0.25,0.9375,7.9375,46.25,6.4375,0.9375,2.8125
0.0,0.0,0.0,1.0,8.9375,46.9375,183.125,0.0625,3.0625
0.0,0.0,0.75,198.125,8.25,46.5625,169.4375,0.5,3.0
0.0,0.0,0.0,1.0,8.6875,46.625,172.875,0.0,3.25
0.0,0.0,0.5333333333333333,142.13333333333333,8.4,44.86666666666667,179.6,0.5333333333333333,3.2666666666666666
0.0,0.0,0.25,66.75,8.4375,45.0,164.3125,0.125,3.0
0.0,0.0,0.0,1.0,8.8125,45.0,165.1875,0.1875,3.125
0.0,0.0,0.5,133.125,8.25,44.9375,163.9375,0.25,3.25
0.0,0.0,0.25,66.9375,8.625,45.0625,162.5625,0.125,3.375
0.0,0.0,0.0,1.0,8.875,45.0,162.0,0.1875,3.4375
0.0,0.0,0.0,1.0,8.75,45.0,160.6875,0.125,3.125
0.0,0.0,1.0,265.3125,8.0625,44.8125,157.625,0.8125,3.3125
0.125,0.0,0.0,1.0,8.75,45.0625,159.0625,0.0625,3.5
0.0,0.0,0.0,1.0,8.6,45.06666666666667,157.93333333333334,0.0,3.2666666666666666
0.0,0.0,0.875,2.3125,9.4375,642.5625,159.125,0.125,3.5
0.0,0.0,0.5,132.625,8.375,46.75,156.1875,0.375,3.4375
0.0,0.0,0.0,0.9375,8.3125,47.0,157.1875,0.1875,3.4375
0.0,0.0,0.0,1.0,8.5625,8.5625,157.375,0.1875,3.3125
0.0,0.0,0.75,199.4375,7.9375,5.8125,155.75,0.4375,3.5625
0.0,0.0,0.0,1.0,8.533333333333333,6.066666666666666,156.46666666666667,0.2,3.533333333333333
0.0,0.0,0.0,1.0,8.5625,6.0,156.125,0.125,3.625
0.0,0.0,0.9375,199.0,7.8125,5.75,154.25,0.75,3.0625
0.0,0.0,0.25,66.9375,8.3125,5.0,155.1875,0.1875,3.4375
0.0,0.0,0.4375,1.0,8.0,4.0625,15.8125,0.875,3.75
0.0,0.0,0.375,1.0,8.0,4.0625,6.1875,0.9375,3.5625
0.0,0.0,1.25,199.0625,7.4375,3.9375,5.25,1.1875,3.1875
0.0,0.0,0.4666666666666667,1.0,7.933333333333334,4.0,6.266666666666667,0.8666666666666667,3.0
0.0625,0.0,0.4375,1.0,8.0,4.0625,6.375,0.8125,3.0
0.0,0.0,1.1875,199.4375,7.4375,3.875,5.375,1.0,2.9375
0.0,0.0,0.5,1.0,8.0,4.25,6.1875,0.9375,3.0625
0.0,0.0,0.25,1.0,8.0,4.125,6.0,1.0,3.0
0.0,0.0,0.4375,1.0,8.0,4.125,6.0625,0.9375,3.25
0.0,0.0,0.875,93.1875,7.8125,4.0,5.9375,1.0,3.375
0.0,0.0,0.375,1.0,8.0,4.0625,6.3125,0.8125,3.25
0.0625,0.0,0.625,1.0,8.0,4.0625,6.125,1.0,3.1875
0.0,0.0,1.4375,264.0625,7.25,3.8125,4.9375,1.375,3.0
0.0,0.0,0.3125,1.0,8.0,4.25,6.1875,1.0,3.0
0.0,0.0,0.5,0.9375,8.0,4.0625,6.1875,0.9375,3.1875
0.0,0.0,0.5625,67.0,7.8125,4.125,5.875,1.0,3.0
0.0,0.0,0.6,71.06666666666666,7.8,4.0,5.666666666666667,1.1333333333333333,3.1333333333333333
0.0,0.0,0.5625,1.0,8.0,4.0625,6.1875,1.0,3.3125
0.0,0.0,1.3125,199.5,7.4375,3.8125,5.25,1.3125,3.1875
0.0625,0.0,0.5625,1.0,8.0,4.0,6.1875,0.8125,3.125
0.0625,0.0,0.625,1.0,8.0,4.0,6.0625,0.9375,3.125
0.0,0.0,1.375,199.75,7.25,3.75,5.375,1.4375,2.875
0.0,0.0,0.3125,1.0,8.0,4.0,6.125,0.8125,3.0
0.0,0.0,0.3125,1.0,8.0,4.0,6.0,0.875,3.0
0.0,0.0,0.1875,1.0,8.0,4.125,6.0,0.9375,3.0
0.0,0.0,1.375,200.0625,7.4375,3.875,5.375,1.125,2.9375
0.0,0.0,0.4375,1.0,8.0,4.0625,6.3125,0.9375,3.0625
0.0,0.0,0.4375,1.0,8.0,4.0,6.1875,1.0,3.3125
0.0,0.0,1.25,201.375,7.4375,3.875,5.3125,1.375,3.375
0.0,0.0,0.7333333333333333,71.93333333333334,7.8,4.0,6.0,1.0666666666666667,3.1333333333333333
0.0,0.0,0.058823529411764705,1.0,8.0,4.0588235294117645,6.352941176470588,1.0,3.1176470588235294
0.0,0.0,0.26666666666666666,1.0,8.0,4.066666666666666,6.2,1.0,3.3333333333333335
0.0,0.0,1.1875,269.5625,7.625,4.125,115.625,0.9375,3.25
0.0625,0.0,0.0,1.0,9.0,4.75,174.6875,0.3125,3.0625
0.0,0.0,0.0,1.0,8.9375,4.9375,167.75,0.3125,3.6875
0.0,0.0,0.0,1.0,8.75,4.8125,165.125,0.1875,3.625
0.0,0.0,0.5,134.125,8.375,4.6875,163.75,0.375,3.75
0.0,0.0,0.0,1.0,8.8125,4.8125,164.4375,0.5,3.75
0.0,0.0,0.0,1.0,8.9375,4.9375,163.75,0.5625,3.625
0.0,0.0,0.75,201.0625,8.0,4.625,160.8125,0.625,3.1875
0.0,0.0,0.0,1.0,8.9375,4.9375,161.8125,0.25,3.375
0.0,0.0,0.0,1.0,8.6875,4.9375,161.1875,0.25,3.5625
0.0,0.0,0.0,1.0,8.875,4.6875,159.6875,0.1875,3.125
0.0,0.0,0.75,202.0,8.3125,4.625,157.75,0.625,3.375
1.0,106.0625,0.0,1.1875,8.8125,4.875,160.8125,0.4375,3.375
5.625,0.0,0.0,1.0,8.9375,4.8125,157.875,0.1875,3.5625
8.625,0.0,1.0,268.875,8.0625,4.3125,157.625,0.8125,3.375
190.9375,0.75,0.0,0.9375,8.8125,4.8125,157.6875,0.375,3.75
251.86666666666667,1.0,0.0,1.0,9.0,4.8,162.0,0.3333333333333333,3.8666666666666667
251.4375,1.0,0.0,1.0,8.9375,4.8125,157.5,0.0625,3.6875
250.3125,1.0,0.5,133.9375,8.5,4.625,155.875,0.4375,3.6875
250.0,1.0,0.0,1.0,8.9375,4.75,156.25,0.4375,3.6875
248.625,1.0,0.0,0.9375,8.875,4.75,156.375,0.1875,3.6875
243.125,1.25,1.0,201.3125,8.0,4.4375,153.3125,0.8125,3.5
79.3125,1.25,0.1875,1.0,8.125,4.0,24.875,1.0,3.25
12.625,0.1875,0.25,1.0,8.0,4.0,6.4375,0.9375,3.75
6.0,0.0,1.125,201.1875,7.4375,3.9375,5.5,1.3125,3.625
1181.5,7.625,0.125,0.0,7.9375,4.1875,7.0,0.875,3.125
1225.75,8.0,0.0,0.0,8.0,4.1875,7.0,0.9375,3.125
1220.8125,7.875,0.0,0.0,8.0,4.3125,7.0,0.6875,3.3125
1219.375,7.9375,0.0,0.0,8.0,4.3125,7.0,0.75,3.125
1218.375,7.875,0.0,0.0,8.0,4.0625,7.0,0.8125,3.375
1215.3125,7.8125,0.0,0.0,8.0,4.3125,7.0,0.875,3.375
1212.0625,7.6875,0.0,0.0,8.0,4.1875,7.0,0.875,3.5
1211.8125,7.75,0.0625,0.0,8.0,4.125,7.0,0.75,3.3125
1207.0625,7.75,0.0625,0.0,8.0,4.3125,7.0,0.6875,3.5625
1203.6,7.666666666666667,0.0,0.0,8.0,4.266666666666667,7.0,1.0,3.8
1125.5625,7.0,0.0,0.0625,8.0,4.125,6.9375,0.8125,3.75
203.375,0.8125,0.0625,0.9375,8.0,4.0625,6.3125,0.875,3.3125
202.875,0.8125,0.125,0.9375,8.0,4.0625,6.3125,0.9375,3.0625
203.5625,0.8125,0.25,1.0,8.0,4.0625,6.5,0.875,3.5625
203.25,0.8125,0.1875,0.8125,8.0,4.0,6.5625,0.8125,4.0
220.375,0.9375,0.0625,1.0,8.0,4.125,6.625,0.8125,3.6875
223.4375,1.0,0.125,1.0,8.0,4.0625,6.5625,1.0,3.8125
30.9375,0.3125,0.125,1.0,8.0,4.0625,6.0625,0.9375,3.5
53.5625,0.3125,0.3125,1.0,8.0,4.0625,6.1875,0.9375,3.875
25.3125,0.6875,0.3125,1.0,8.0,4.125,6.0,0.9375,3.875
6.125,0.0,0.3125,1.0,8.0,4.0625,6.125,1.0,4.0
694.0,4.4375,0.0625,0.4375,8.0,4.125,6.6875,0.8125,3.75
1198.1875,7.625,0.0,0.0,8.0,4.25,7.0,0.1875,3.625
1196.5,7.6875,0.0,0.0,8.0,4.25,7.0,0.6875,3.4375
1195.0,7.5,0.0625,0.0,8.0,4.0625,7.0,0.75,3.8125
1191.0625,7.25,0.0,0.0,8.0,4.125,7.0,0.375,3.9375
1191.1875,7.1875,0.0,0.0,8.0,4.4375,7.0,0.375,3.0625
1191.875,7.5,0.0,0.0,8.5,4.625,116.6875,0.4375,3.0625
1190.25,7.375,0.0,0.0,9.0,5.0,176.75,0.0,3.25
1189.6875,7.25,0.0,0.0,9.0,4.9375,169.25,0.0,3.25
1187.75,7.3125,0.0,0.0,8.8125,5.0,167.25,0.0,3.4375
1187.5625,7.1875,0.0,0.0,8.9375,5.0,166.8125,0.0,3.375
1184.5625,7.25,0.0,0.0,8.9375,4.9375,165.875,0.0,3.25
1184.0,7.0,0.0,0.0,9.0,4.9375,164.6875,0.125,3.5625
607.25,3.3125,0.0,0.625,8.9375,4.9375,162.5,0.0625,3.75
252.75,1.0,0.0,1.0,9.0,4.6875,161.125,0.0625,3.9375
255.46666666666667,1.0,0.0,1.0,9.0,4.666666666666667,160.73333333333332,0.2,3.8666666666666667
252.5,1.0,0.0,1.0,9.0,4.625,160.75,0.0625,3.6875
247.6875,1.0,0.0,0.9375,9.0,4.875,160.375,0.0625,3.9375
247.75,1.0,0.0,1.0,8.9375,4.75,160.3125,0.1875,3.875
248.25,1.0,0.0,1.0,8.875,4.875,159.375,0.125,3.8125
247.75,1.0,0.0,1.0,8.9375,4.875,159.375,0.375,3.6875
247.5625,1.0,0.0,1.0,8.875,4.9375,159.25,0.0,3.375
247.5,1.0,0.0,1.0,8.875,4.875,158.0625,0.0625,3.3125
253.0,1.125,0.0,1.0,9.0,4.8125,157.625,0.0625,3.375
31.4375,1.125,0.0,1.0,8.8125,4.9375,157.4375,0.0625,3.6875
11.8125,0.25,0.0,1.0,8.5,4.875,157.0,0.0,3.6875
2.0,0.0,0.25,1.0,8.375,4.4375,72.0,0.6875,3.75
1.875,0.0,0.375,1.0,8.0,4.0625,6.1875,0.8125,3.875
1.9375,0.0,0.4375,1.0,8.0,4.0,6.0625,1.0,3.5625
1.8125,0.0,0.1875,1.0,8.0,4.0,6.125,1.0,3.875
2.0,0.0,0.375,1.0,8.0,4.0,6.25,1.0,4.0
0.75,0.0,0.375,1.0,8.0,4.0625,6.1875,0.875,3.6875
0.0,0.0,0.375,0.9375,8.0,4.125,6.125,0.8125,3.5
0.0625,0.0,0.3125,1.0,8.0,4.125,6.1875,0.875,3.375
0.125,0.0,0.25,1.0,8.0,4.0625,6.4375,0.8125,3.1875
0.125,0.0,0.1875,1.0,8.0,4.0,6.5625,1.0,3.125
0.0,0.0,0.3125,1.0,8.0,4.0,6.8125,1.0,3.125
0.0625,0.0,0.4375,1.0,8.0,4.0,6.6875,0.875,3.125
0.0,0.0,0.375,1.0,8.0,4.0,6.75,0.875,3.125
0.0,0.0,0.25,0.9375,8.0,4.0,6.6875,0.875,3.125
0.0625,0.0,0.25,1.0,8.0,4.0,6.6875,0.875,3.125
0.0,0.0,0.1875,1.0,8.0,4.125,6.5625,0.875,3.0
0.125,0.0,0.4375,1.0,8.0,4.0625,6.875,1.0,3.25
0.0,0.0,0.5,1.0,8.0,4.125,6.8125,0.9375,3.5625
0.0625,0.0,0.3125,1.0,8.0,4.0,6.625,0.9375,3.4375
0.0,0.0,0.25,0.9375,8.0625,4.0625,6.875,0.8125,3.25
0.125,0.0,0.3125,1.0,8.0,4.0625,6.8125,0.875,3.5
0.0,0.0,0.25,1.0,8.0,4.0625,6.5,1.0,3.375
0.125,0.0,0.125,1.0,8.0,4.0625,6.8125,0.875,3.3125
0.0,0.0,0.0625,1.0,8.0,4.0625,6.75,0.9375,3.4375
0.0,0.0,0.3125,1.0,8.0,4.125,6.3125,1.0,3.125
0.125,0.0,0.3125,1.0,8.0,4.0,6.3125,0.8125,3.125
0.0,0.0,0.375,1.0,8.0,4.1875,6.75,1.0,3.375
0.0625,0.0,0.125,1.0,8.0,4.25,6.625,0.9375,3.5625
0.0625,0.0,0.3125,1.0,8.0,4.0,6.6875,1.0,3.25
0.0625,0.0,0.1875,1.0,8.0,4.0,6.625,1.0,3.1875
0.1875,0.0,0.3125,1.0,8.0,4.0,6.8125,1.0,3.0625
0.0,0.0,0.0625,0.9375,8.375,4.625,93.6875,0.625,2.9375
0.0625,0.0,0.0,1.0,9.0,4.875,177.0625,0.25,3.0625
0.0,0.0,0.0,1.0,8.9375,4.9375,168.8125,0.5,3.0625
0.0625,0.0,0.0,1.0,8.9375,4.875,166.4375,0.0,3.0625
0.0,0.0,0.0,1.0,8.8125,4.9375,164.3125,0.0,3.0
0.0625,0.0,0.0,1.0,8.9375,4.875,163.8125,0.0,3.125
0.0,0.0,0.0,1.0,8.6875,4.6875,163.0,0.0625,3.25
0.0,0.0,0.0,1.0,8.75,4.875,163.0,0.0625,3.5
0.125,0.0,0.0,1.0,8.8125,4.9375,162.6875,0.0,3.375
0.0,0.0,0.0,0.8125,8.75,4.8125,161.75,0.0,3.4375
0.125,0.0,0.0,0.9375,8.6875,4.9375,161.4375,0.125,3.8125
0.0,0.0,0.0,1.0,9.0,4.9375,159.9375,0.0625,3.3125
0.0,0.0,0.0,1.0,8.875,5.0,159.0,0.0,3.4375
0.0,0.0,0.0,1.0,8.6875,5.0,158.125,0.125,3.4375
0.0,0.0,0.0,1.0,8.9375,4.8125,158.4375,0.0,3.375
0.0,0.0,0.0,0.9375,8.75,5.0,158.0625,0.1875,3.4375
0.0,0.0,0.0,1.0,9.0,4.875,157.5,0.25,3.75
0.125,0.0,0.0,1.0,8.6875,4.9375,156.875,0.25,3.5
0.0625,0.0,0.0,1.0,8.8125,4.8125,156.625,0.25,3.25
0.0625,0.0,0.0,0.875,8.75,4.8125,156.0,0.25,3.1875
0.1875,0.0,0.25,1.0,8.0625,4.125,25.5625,0.8125,3.0625
0.125,0.0,0.375,1.0,8.0,4.125,7.0,1.0,3.4375
0.125,0.0,0.25,0.8125,8.0,4.0,7.0,1.0,3.625
0.0,0.0,0.25,1.0,8.0,4.0625,7.0,1.0,3.8125
0.1875,0.0,0.375,0.875,8.0,4.0,7.0,0.875,4.0
0.0625,0.0,0.4375,0.9375,8.0,4.0,6.5625,1.0,3.25
0.125,0.0,0.3125,1.0,8.0,4.0,6.4375,1.0,3.0
0.125,0.0,0.3125,1.0,8.0,4.0,6.6875,0.875,3.1875
0.0,0.0,0.26666666666666666,1.0,8.0,4.2,6.4,0.9333333333333333,3.4
0.0,0.0,0.25,1.0,8.0,4.125,6.0,0.9375,3.125
0.0,0.0,0.125,1.0,8.0,4.125,6.25,0.6875,3.0625
0.125,0.0,0.375,1.0,8.0,4.125,6.125,0.9375,3.1875
0.0625,0.0,0.125,1.0,8.0,4.0625,6.375,0.9375,3.0625
0.0,0.0,0.375,1.0,8.0,4.0625,6.1875,1.0,3.25
0.0625,0.0,0.25,1.0,8.0,4.0625,6.1875,0.75,3.375
0.0625,0.0,0.375,1.0,8.0,4.0,6.25,0.8125,3.8125
0.0625,0.0,0.1875,1.0,8.0,4.0,6.375,1.0,3.5625
0.0,0.0,0.26666666666666666,1.0,8.0,4.066666666666666,6.2,0.9333333333333333,3.7333333333333334
0.0,0.0,0.3125,1.0,8.0,4.0625,6.1875,0.9375,3.625
0.0,0.0,0.25,1.0,8.0,4.0,6.0625,0.9375,3.5
0.0625,0.0,0.1875,1.0,8.0,4.0625,6.3125,1.0,3.3125
0.0,0.0,0.3125,1.0,8.0,4.0,6.1875,0.9375,3.6875
0.0625,0.0,0.375,1.0,8.0,4.0625,6.125,0.9375,4.0
0.0,0.0,0.25,1.0,8.0,4.0,6.25,0.9375,3.9375
0.0625,0.0,0.3125,1.0,8.0,4.0625,6.4375,0.75,3.6875
0.0,0.0,0.1875,1.0,8.0,4.0625,6.25,0.9375,3.6875
0.0625,0.0,0.0625,1.0,8.0,4.0625,6.125,0.9375,3.75
0.0,0.0,0.1875,1.0,8.0,4.0,6.3125,1.0,3.6875
0.0625,0.0,0.0625,1.0,8.0,4.0,6.1875,1.0,3.8125
0.0625,0.0,0.3125,1.0,8.0,4.0,6.1875,1.0,3.625
0.0625,0.0,0.375,1.25,8.125,125.9375,6.4375,0.875,3.4375
0.06666666666666667,0.0,2.1333333333333333,5.2,40.266666666666666,1867.4,82.86666666666666,0.26666666666666666,3.066666666666667
0.0,0.0,0.1875,1.25,42.0625,137.875,178.5,0.0,3.125
0.125,0.0,0.0,0.5,29.5625,23.0625,170.6875,0.0,3.0625
0.125,0.0,0.0,1.0,8.8125,24.1875,167.875,0.0,3.0
0.0,0.0,0.0,1.0,8.875,6.0,167.5625,0.0,3.0
0.0,0.0,0.0,0.9375,9.0,6.0,166.5,0.125,3.0
0.0,0.0,0.0,1.0,8.9375,6.0,165.6875,0.0625,3.0
0.125,0.0,0.0,0.8125,8.8125,5.125,164.3125,0.0625,3.0
0.125,0.0,0.0,0.8125,8.8125,4.8125,163.5625,0.0625,3.0625
0.25,0.0,0.0,0.9375,8.875,4.75,162.3125,0.0625,3.0
